,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow,RainfallTomorrow,Month,TempDiff,PressureDiff,CloudDiff,WindSpeedDiff,WindDir9am_cos,WindDir9am_sin,WindDir3pm_cos,WindDir3pm_sin,WindGustDir_cos,WindGustDir_sin,Date_cos,Date_sin
64338,MelbourneAirport,5.1,11.3,0.0,0.6,4.6,SW,20.0,WSW,SSW,4.0,11.0,100.0,78.0,1029.6,1028.3,8.0,2.0,7.1,10.3,No,No,0.0,Jun,6.200000000000001,-1.2999999999999545,-6.0,7.0,-0.3826834323650895,-0.9238795325112868,-0.3826834323650895,-0.9238795325112868,-0.3826834323650895,-0.9238795325112868,-0.3826834323650895,-0.9238795325112868
64339,MelbourneAirport,1.6,16.3,0.0,0.8,8.6,N,31.0,WNW,N,2.0,20.0,86.0,42.0,1030.8,1028.4,6.0,1.0,5.1,16.1,No,No,0.0,Jun,14.700000000000001,-2.3999999999998636,-5.0,18.0,0.38268343236509,-0.9238795325112866,0.38268343236509,-0.9238795325112866,0.38268343236509,-0.9238795325112866,0.38268343236509,-0.9238795325112866
64340,MelbourneAirport,4.3,16.3,0.0,2.0,7.7,NNE,44.0,N,N,17.0,24.0,77.0,49.0,1029.6,1026.1,7.0,5.0,7.8,15.8,No,No,0.0,Jun,12.0,-3.5,-2.0,7.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
64341,MelbourneAirport,6.2,12.8,0.0,3.2,0.3,NNE,59.0,N,N,17.0,43.0,58.0,76.0,1022.3,1017.2,7.0,7.0,10.8,12.1,No,No,0.0,Jun,6.6000000000000005,-5.099999999999909,0.0,26.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
64342,MelbourneAirport,10.7,14.8,0.0,1.2,0.0,N,41.0,N,NNE,19.0,15.0,79.0,85.0,1019.8,1018.4,7.0,7.0,12.5,13.1,No,Yes,1.2,Jun,4.100000000000001,-1.3999999999999773,0.0,-4.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
64343,MelbourneAirport,6.7,16.8,1.2,1.4,8.9,N,48.0,N,NNE,28.0,26.0,81.0,56.0,1019.3,1017.2,3.0,1.0,11.1,16.5,Yes,No,0.0,Jun,10.100000000000001,-2.099999999999909,-2.0,-2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
64344,MelbourneAirport,8.3,16.7,0.0,1.8,1.5,N,56.0,NE,NNE,26.0,22.0,81.0,60.0,1017.4,1013.4,7.0,7.0,11.9,15.6,No,Yes,2.6,Jun,8.399999999999999,-4.0,0.0,-4.0,0.7071067811865476,0.7071067811865475,0.7071067811865476,0.7071067811865475,0.7071067811865476,0.7071067811865475,0.7071067811865476,0.7071067811865475
64345,MelbourneAirport,7.5,16.1,2.6,0.6,7.8,N,37.0,N,N,20.0,11.0,77.0,50.0,1014.0,1012.5,6.0,2.0,10.3,15.5,Yes,No,0.0,Jun,8.600000000000001,-1.5,-4.0,-9.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
64346,MelbourneAirport,4.2,14.3,0.0,2.6,3.8,W,39.0,N,NNW,15.0,6.0,86.0,79.0,1013.9,1010.5,7.0,7.0,7.7,10.8,No,Yes,3.4,Jun,10.100000000000001,-3.3999999999999773,0.0,-9.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
64347,MelbourneAirport,7.3,14.3,3.4,1.4,7.8,N,48.0,N,N,31.0,26.0,87.0,63.0,1009.4,1007.3,3.0,3.0,9.3,13.7,Yes,No,0.0,Jun,7.000000000000001,-2.1000000000000227,0.0,-5.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
64348,MelbourneAirport,4.4,13.3,0.0,1.6,1.1,N,20.0,,WSW,0.0,2.0,90.0,64.0,1008.6,1006.4,7.0,7.0,7.6,13.2,No,No,0.0,Jun,8.9,-2.2000000000000455,0.0,2.0,,,,,,,,
64349,MelbourneAirport,3.1,15.7,0.0,1.8,6.5,N,61.0,N,N,15.0,22.0,78.0,64.0,1006.7,1004.2,7.0,7.0,7.2,13.8,No,No,0.2,Jun,12.6,-2.5,0.0,7.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
64350,MelbourneAirport,7.1,17.1,0.2,1.6,7.0,N,59.0,N,N,31.0,33.0,83.0,71.0,1006.7,1005.4,7.0,1.0,11.8,15.1,No,Yes,1.2,Jun,10.000000000000002,-1.3000000000000682,-6.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
64351,MelbourneAirport,11.8,18.1,1.2,4.0,4.8,N,91.0,NNE,N,50.0,52.0,78.0,63.0,999.1,990.2,6.0,7.0,13.2,16.4,Yes,Yes,3.2,Jun,6.300000000000001,-8.899999999999977,1.0,2.0,0.9238795325112867,0.3826834323650898,0.9238795325112867,0.3826834323650898,0.9238795325112867,0.3826834323650898,0.9238795325112867,0.3826834323650898
64352,MelbourneAirport,10.1,14.6,3.2,4.2,6.9,WNW,65.0,NNW,NW,35.0,39.0,69.0,56.0,999.0,998.5,6.0,3.0,11.2,13.8,Yes,No,0.6,Jul,4.5,-0.5,-3.0,4.0,0.9238795325112868,-0.38268343236508956,0.9238795325112868,-0.38268343236508956,0.9238795325112868,-0.38268343236508956,0.9238795325112868,-0.38268343236508956
64353,MelbourneAirport,7.4,11.9,0.6,2.6,0.2,W,52.0,NNW,NW,20.0,19.0,71.0,61.0,1005.6,1002.9,7.0,7.0,9.7,11.8,No,Yes,1.4,Jul,4.5,-2.7000000000000455,0.0,-1.0,0.9238795325112868,-0.38268343236508956,0.9238795325112868,-0.38268343236508956,0.9238795325112868,-0.38268343236508956,0.9238795325112868,-0.38268343236508956
64354,MelbourneAirport,7.1,11.8,1.4,1.0,3.2,WSW,56.0,WSW,SSW,30.0,24.0,81.0,80.0,1009.9,1012.3,7.0,7.0,8.1,10.0,Yes,No,1.0,Jul,4.700000000000001,2.3999999999999773,0.0,-6.0,-0.3826834323650895,-0.9238795325112868,-0.3826834323650895,-0.9238795325112868,-0.3826834323650895,-0.9238795325112868,-0.3826834323650895,-0.9238795325112868
64355,MelbourneAirport,7.3,14.6,1.0,0.8,2.4,SW,57.0,WSW,WSW,20.0,35.0,88.0,71.0,1016.7,1015.8,7.0,7.0,9.9,12.9,No,No,0.4,Jul,7.3,-0.900000000000091,0.0,15.0,-0.3826834323650895,-0.9238795325112868,-0.3826834323650895,-0.9238795325112868,-0.3826834323650895,-0.9238795325112868,-0.3826834323650895,-0.9238795325112868
64356,MelbourneAirport,7.1,11.3,0.4,1.8,3.2,SW,41.0,SW,SSW,17.0,19.0,80.0,83.0,1022.1,1021.4,7.0,7.0,7.9,9.4,No,No,0.2,Jul,4.200000000000001,-0.7000000000000455,0.0,2.0,-0.7071067811865477,-0.7071067811865475,-0.7071067811865477,-0.7071067811865475,-0.7071067811865477,-0.7071067811865475,-0.7071067811865477,-0.7071067811865475
64357,MelbourneAirport,4.5,12.4,0.2,2.0,4.9,WSW,46.0,W,SSW,24.0,20.0,76.0,73.0,1022.4,1021.8,2.0,7.0,8.3,11.7,No,No,0.2,Jul,7.9,-0.6000000000000227,5.0,-4.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,-1.0
64358,MelbourneAirport,1.8,12.6,0.2,0.4,9.1,N,33.0,NNW,WSW,6.0,9.0,82.0,53.0,1026.9,1024.7,1.0,1.0,6.2,11.6,No,No,0.0,Jul,10.799999999999999,-2.2000000000000455,0.0,3.0,0.9238795325112868,-0.38268343236508956,0.9238795325112868,-0.38268343236508956,0.9238795325112868,-0.38268343236508956,0.9238795325112868,-0.38268343236508956
64359,MelbourneAirport,0.9,14.1,0.0,1.6,8.8,NNE,43.0,N,N,11.0,22.0,68.0,45.0,1028.9,1027.4,6.0,4.0,6.7,13.8,No,No,0.0,Jul,13.2,-1.5,-2.0,11.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
64360,MelbourneAirport,1.7,14.9,0.0,2.2,8.3,N,50.0,NNE,N,13.0,19.0,69.0,50.0,1030.0,1027.4,6.0,4.0,8.5,14.3,No,No,0.0,Jul,13.200000000000001,-2.599999999999909,-2.0,6.0,0.9238795325112867,0.3826834323650898,0.9238795325112867,0.3826834323650898,0.9238795325112867,0.3826834323650898,0.9238795325112867,0.3826834323650898
64361,MelbourneAirport,3.7,12.8,0.0,2.4,0.7,NNE,63.0,N,NNE,20.0,31.0,71.0,63.0,1025.8,1020.5,7.0,8.0,9.7,12.1,No,No,0.4,Jul,9.100000000000001,-5.2999999999999545,1.0,11.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
64362,MelbourneAirport,9.6,13.0,0.4,3.8,1.1,,,N,N,50.0,57.0,72.0,66.0,1012.6,1008.3,7.0,7.0,10.8,12.3,No,Yes,2.0,Jul,3.4000000000000004,-4.300000000000068,0.0,7.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
64363,MelbourneAirport,9.0,15.0,2.0,0.8,2.6,NW,59.0,NNW,NW,28.0,30.0,69.0,56.0,1005.1,1003.0,6.0,6.0,11.9,14.1,Yes,No,0.4,Jul,6.0,-2.1000000000000227,0.0,2.0,0.9238795325112868,-0.38268343236508956,0.9238795325112868,-0.38268343236508956,0.9238795325112868,-0.38268343236508956,0.9238795325112868,-0.38268343236508956
64364,MelbourneAirport,5.5,13.7,0.4,3.6,3.8,W,50.0,N,NNW,22.0,24.0,80.0,60.0,1003.9,1002.1,6.0,7.0,9.8,13.5,No,Yes,1.4,Jul,8.2,-1.7999999999999545,1.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
64365,MelbourneAirport,5.6,12.5,1.4,1.2,2.0,N,37.0,N,N,24.0,15.0,83.0,59.0,1004.3,1003.9,7.0,7.0,7.5,11.7,Yes,No,0.0,Jul,6.9,-0.39999999999997726,0.0,-9.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
64366,MelbourneAirport,6.4,12.6,0.0,2.4,2.6,N,30.0,N,S,15.0,7.0,76.0,51.0,1010.3,1010.6,7.0,7.0,9.7,12.1,No,No,0.0,Jul,6.199999999999999,0.3000000000000682,0.0,-8.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
64367,MelbourneAirport,2.7,13.2,0.0,0.6,6.6,S,28.0,WSW,S,9.0,19.0,84.0,57.0,1017.3,1017.3,7.0,5.0,7.1,12.1,No,No,0.0,Jul,10.5,0.0,-2.0,10.0,-0.3826834323650895,-0.9238795325112868,-0.3826834323650895,-0.9238795325112868,-0.3826834323650895,-0.9238795325112868,-0.3826834323650895,-0.9238795325112868
64368,MelbourneAirport,1.7,13.7,0.0,1.0,7.2,N,30.0,N,NE,9.0,2.0,86.0,55.0,1022.8,1020.6,6.0,7.0,6.0,12.9,No,No,0.0,Jul,12.0,-2.199999999999932,1.0,-7.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
64369,MelbourneAirport,3.6,12.3,0.0,1.4,5.4,N,63.0,N,N,28.0,41.0,85.0,58.0,1019.2,1014.6,2.0,7.0,6.1,11.2,No,No,0.0,Jul,8.700000000000001,-4.600000000000023,5.0,13.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
64370,MelbourneAirport,6.0,14.7,0.0,3.0,9.1,N,63.0,N,N,31.0,39.0,77.0,63.0,1016.8,1015.2,4.0,7.0,9.7,13.2,No,No,0.0,Jul,8.7,-1.599999999999909,3.0,8.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
64371,MelbourneAirport,9.4,18.0,0.0,5.8,8.6,N,74.0,N,N,48.0,46.0,58.0,33.0,1016.2,1012.0,2.0,4.0,10.8,17.8,No,No,0.0,Jul,8.6,-4.2000000000000455,2.0,-2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
64372,MelbourneAirport,9.6,17.3,0.0,8.0,6.1,N,78.0,N,N,50.0,54.0,50.0,35.0,1012.5,1006.7,2.0,2.0,11.1,17.2,No,No,0.0,Jul,7.700000000000001,-5.7999999999999545,0.0,4.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
64373,MelbourneAirport,8.2,15.9,0.0,4.0,2.8,NNW,57.0,NW,WNW,33.0,35.0,61.0,42.0,1004.0,1002.3,2.0,7.0,12.3,14.6,No,Yes,6.8,Jul,7.700000000000001,-1.7000000000000455,5.0,2.0,0.7071067811865474,-0.7071067811865477,0.7071067811865474,-0.7071067811865477,0.7071067811865474,-0.7071067811865477,0.7071067811865474,-0.7071067811865477
64374,MelbourneAirport,5.3,12.4,6.8,3.4,6.0,S,41.0,WSW,SW,20.0,13.0,86.0,69.0,1018.3,1021.2,7.0,6.0,6.4,10.8,Yes,No,0.6,Jul,7.1000000000000005,2.900000000000091,-1.0,-7.0,-0.3826834323650895,-0.9238795325112868,-0.3826834323650895,-0.9238795325112868,-0.3826834323650895,-0.9238795325112868,-0.3826834323650895,-0.9238795325112868
64375,MelbourneAirport,2.7,12.4,0.6,1.8,6.1,N,59.0,NNW,NNW,22.0,22.0,73.0,49.0,1025.3,1022.7,1.0,7.0,6.2,11.8,No,No,0.0,Jul,9.7,-2.599999999999909,6.0,0.0,0.9238795325112868,-0.38268343236508956,0.9238795325112868,-0.38268343236508956,0.9238795325112868,-0.38268343236508956,0.9238795325112868,-0.38268343236508956
64376,MelbourneAirport,6.1,12.4,0.0,3.4,5.6,N,65.0,N,N,43.0,28.0,63.0,53.0,1022.3,1020.2,7.0,6.0,8.6,11.7,No,No,0.0,Jul,6.300000000000001,-2.099999999999909,-1.0,-15.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
64377,MelbourneAirport,5.7,15.1,0.0,4.0,7.2,N,56.0,N,NNW,33.0,19.0,67.0,36.0,1015.0,1012.4,6.0,7.0,8.3,14.2,No,No,0.0,Jul,9.399999999999999,-2.6000000000000227,1.0,-14.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
64378,MelbourneAirport,4.5,15.2,0.0,2.8,5.1,W,56.0,N,W,30.0,28.0,75.0,89.0,1016.2,1016.7,3.0,7.0,8.1,10.8,No,Yes,1.8,Jul,10.7,0.5,4.0,-2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
64379,MelbourneAirport,5.6,14.1,1.8,2.8,7.2,NNW,44.0,N,NNW,20.0,28.0,74.0,61.0,1021.8,1020.8,1.0,7.0,8.7,12.7,Yes,No,0.0,Jul,8.5,-1.0,6.0,8.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
64380,MelbourneAirport,8.3,16.6,0.0,1.2,4.4,W,37.0,N,W,13.0,20.0,74.0,51.0,1024.4,1023.7,7.0,7.0,10.9,14.6,No,No,0.0,Jul,8.3,-0.7000000000000455,0.0,7.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
64381,MelbourneAirport,7.0,15.4,0.0,2.2,3.9,W,37.0,N,NNW,20.0,20.0,75.0,59.0,1023.2,1019.5,6.0,7.0,10.5,14.1,No,Yes,4.8,Jul,8.4,-3.7000000000000455,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
64382,MelbourneAirport,6.1,14.3,4.8,3.4,6.5,W,41.0,NW,WSW,17.0,24.0,73.0,49.0,1021.2,1020.7,2.0,6.0,10.2,13.6,Yes,No,0.2,Jul,8.200000000000001,-0.5,4.0,7.0,0.7071067811865474,-0.7071067811865477,0.7071067811865474,-0.7071067811865477,0.7071067811865474,-0.7071067811865477,0.7071067811865474,-0.7071067811865477
64383,MelbourneAirport,7.6,16.0,0.2,1.6,3.8,W,44.0,N,W,17.0,24.0,75.0,55.0,1024.4,1023.3,6.0,7.0,10.1,14.5,No,No,0.6,Aug,8.4,-1.1000000000001364,1.0,7.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
64384,MelbourneAirport,8.8,16.0,0.6,2.4,3.4,NNW,63.0,NNW,N,28.0,30.0,71.0,52.0,1024.7,1020.6,7.0,7.0,12.1,13.9,No,Yes,2.0,Aug,7.199999999999999,-4.100000000000023,0.0,2.0,0.9238795325112868,-0.38268343236508956,0.9238795325112868,-0.38268343236508956,0.9238795325112868,-0.38268343236508956,0.9238795325112868,-0.38268343236508956
64385,MelbourneAirport,7.0,13.6,2.0,3.6,7.1,W,93.0,W,NW,20.0,13.0,68.0,38.0,1022.6,1022.2,1.0,7.0,8.9,13.1,Yes,No,0.0,Aug,6.6,-0.39999999999997726,6.0,-7.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,-1.0
64386,MelbourneAirport,7.1,15.5,0.0,3.8,2.5,N,50.0,N,NW,35.0,24.0,67.0,52.0,1017.8,1015.9,7.0,7.0,8.4,14.4,No,No,0.4,Aug,8.4,-1.8999999999999773,0.0,-11.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
64387,MelbourneAirport,6.1,16.1,0.4,1.4,7.2,N,50.0,N,NNW,28.0,19.0,80.0,51.0,1019.9,1017.2,7.0,7.0,8.9,14.9,No,No,0.0,Aug,10.000000000000002,-2.699999999999932,0.0,-9.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
64388,MelbourneAirport,8.8,17.7,0.0,4.4,1.1,N,80.0,N,N,50.0,44.0,67.0,44.0,1013.7,1009.8,7.0,7.0,11.4,17.0,No,Yes,1.2,Aug,8.899999999999999,-3.900000000000091,0.0,-6.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
64389,MelbourneAirport,8.9,12.7,1.2,4.6,7.9,SW,87.0,WSW,SW,35.0,31.0,73.0,45.0,1012.7,1018.6,2.0,3.0,9.8,12.3,Yes,No,0.8,Aug,3.799999999999999,5.899999999999977,1.0,-4.0,-0.3826834323650895,-0.9238795325112868,-0.3826834323650895,-0.9238795325112868,-0.3826834323650895,-0.9238795325112868,-0.3826834323650895,-0.9238795325112868
64390,MelbourneAirport,2.7,15.3,0.8,3.8,9.7,N,41.0,N,NW,24.0,22.0,66.0,27.0,1025.1,1021.1,1.0,7.0,7.0,15.0,No,No,0.0,Aug,12.600000000000001,-3.9999999999998863,6.0,-2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
64391,MelbourneAirport,6.0,12.4,0.0,4.8,3.8,N,61.0,N,N,37.0,35.0,61.0,47.0,1018.7,1016.3,7.0,7.0,7.6,11.5,No,No,0.2,Aug,6.4,-2.400000000000091,0.0,-2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
64392,MelbourneAirport,7.2,12.2,0.2,3.2,0.0,N,35.0,N,E,13.0,17.0,82.0,59.0,1017.8,1012.5,8.0,7.0,7.7,11.9,No,Yes,2.0,Aug,4.999999999999999,-5.2999999999999545,-1.0,4.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
64393,MelbourneAirport,7.0,13.9,2.0,1.2,2.7,N,48.0,W,NE,7.0,7.0,96.0,89.0,1009.8,1008.7,8.0,7.0,7.9,8.8,Yes,Yes,4.0,Aug,6.9,-1.099999999999909,-1.0,0.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,-1.0
64394,MelbourneAirport,3.5,14.1,4.0,0.6,0.8,SSE,26.0,NW,S,11.0,17.0,96.0,77.0,1012.1,1010.5,8.0,7.0,8.3,13.5,Yes,No,0.0,Aug,10.6,-1.6000000000000227,-1.0,6.0,0.7071067811865474,-0.7071067811865477,0.7071067811865474,-0.7071067811865477,0.7071067811865474,-0.7071067811865477,0.7071067811865474,-0.7071067811865477
64395,MelbourneAirport,7.2,17.2,0.0,0.6,7.6,WSW,37.0,N,SW,17.0,11.0,77.0,67.0,1014.8,1013.8,1.0,7.0,10.8,14.9,No,Yes,3.4,Aug,10.0,-1.0,6.0,-6.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
64396,MelbourneAirport,6.7,17.1,3.4,1.8,9.7,N,61.0,N,NE,13.0,20.0,75.0,66.0,1020.4,1017.2,2.0,4.0,10.8,15.6,Yes,No,0.0,Aug,10.400000000000002,-3.199999999999932,2.0,7.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
64397,MelbourneAirport,8.8,17.5,0.0,4.0,6.5,N,89.0,N,N,61.0,59.0,75.0,51.0,1014.3,1009.2,7.0,1.0,10.4,16.9,No,No,0.0,Aug,8.7,-5.099999999999909,-6.0,-2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
64398,MelbourneAirport,10.4,16.5,0.0,7.4,5.6,N,98.0,N,NW,50.0,28.0,59.0,51.0,1001.1,1002.1,7.0,4.0,14.3,16.1,No,Yes,5.0,Aug,6.1,1.0,-3.0,-22.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
64399,MelbourneAirport,7.4,15.3,5.0,4.0,8.4,NW,61.0,WNW,W,28.0,26.0,62.0,30.0,1015.7,1018.7,2.0,6.0,10.7,15.0,Yes,No,0.0,Aug,7.9,3.0,4.0,-2.0,0.38268343236509,-0.9238795325112866,0.38268343236509,-0.9238795325112866,0.38268343236509,-0.9238795325112866,0.38268343236509,-0.9238795325112866
64400,MelbourneAirport,5.8,16.1,0.0,3.8,7.9,N,41.0,NNW,NNE,19.0,22.0,63.0,51.0,1027.8,1025.2,3.0,4.0,10.5,15.3,No,No,0.0,Aug,10.3,-2.599999999999909,1.0,3.0,0.9238795325112868,-0.38268343236508956,0.9238795325112868,-0.38268343236508956,0.9238795325112868,-0.38268343236508956,0.9238795325112868,-0.38268343236508956
64401,MelbourneAirport,8.5,18.1,0.0,2.6,7.8,N,69.0,N,N,31.0,37.0,59.0,35.0,1024.8,1019.6,0.0,5.0,11.3,16.4,No,Yes,3.0,Aug,9.600000000000001,-5.199999999999932,5.0,6.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
64402,MelbourneAirport,9.8,17.4,3.0,6.0,6.3,N,70.0,NNE,N,22.0,43.0,79.0,45.0,1018.2,1010.4,7.0,4.0,10.1,16.8,Yes,No,0.6,Aug,7.599999999999998,-7.800000000000068,-3.0,21.0,0.9238795325112867,0.3826834323650898,0.9238795325112867,0.3826834323650898,0.9238795325112867,0.3826834323650898,0.9238795325112867,0.3826834323650898
64403,MelbourneAirport,9.9,17.8,0.6,3.4,7.3,W,93.0,N,WSW,39.0,43.0,61.0,41.0,994.9,999.6,3.0,4.0,14.9,12.7,No,No,1.0,Aug,7.9,4.7000000000000455,1.0,4.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
64404,MelbourneAirport,3.2,14.7,1.0,4.4,10.0,N,63.0,N,N,24.0,37.0,64.0,39.0,1008.8,1006.1,0.0,1.0,8.0,14.3,No,No,0.0,Aug,11.5,-2.699999999999932,1.0,13.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
64405,MelbourneAirport,8.0,18.2,0.0,4.0,10.6,N,69.0,N,N,35.0,46.0,71.0,45.0,1007.2,1002.2,1.0,3.0,11.6,17.6,No,No,0.0,Aug,10.2,-5.0,2.0,11.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
64406,MelbourneAirport,11.6,16.9,0.0,5.6,8.8,NW,72.0,WNW,NW,43.0,41.0,41.0,32.0,999.8,996.3,3.0,7.0,14.7,15.7,No,Yes,5.6,Aug,5.299999999999999,-3.5,4.0,-2.0,0.38268343236509,-0.9238795325112866,0.38268343236509,-0.9238795325112866,0.38268343236509,-0.9238795325112866,0.38268343236509,-0.9238795325112866
64407,MelbourneAirport,4.8,13.7,5.6,6.8,7.6,WNW,104.0,NW,NNW,24.0,43.0,56.0,46.0,1005.0,999.2,1.0,1.0,9.2,13.6,Yes,Yes,4.4,Aug,8.899999999999999,-5.7999999999999545,0.0,19.0,0.7071067811865474,-0.7071067811865477,0.7071067811865474,-0.7071067811865477,0.7071067811865474,-0.7071067811865477,0.7071067811865474,-0.7071067811865477
64408,MelbourneAirport,5.6,15.1,4.4,6.4,5.8,W,59.0,N,NNW,39.0,30.0,71.0,47.0,1009.6,1008.8,2.0,7.0,7.7,13.7,Yes,No,0.0,Aug,9.5,-0.8000000000000682,5.0,-9.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
64409,MelbourneAirport,7.7,17.6,0.0,4.6,7.8,NW,61.0,NNW,NNW,31.0,33.0,63.0,42.0,1012.0,1009.6,1.0,6.0,11.2,16.6,No,No,0.0,Aug,9.900000000000002,-2.3999999999999773,5.0,2.0,0.9238795325112868,-0.38268343236508956,0.9238795325112868,-0.38268343236508956,0.9238795325112868,-0.38268343236508956,0.9238795325112868,-0.38268343236508956
64410,MelbourneAirport,9.0,19.0,0.0,4.8,8.6,N,56.0,N,NNE,31.0,26.0,73.0,45.0,1013.1,1009.8,5.0,5.0,11.2,18.8,No,No,0.0,Aug,10.0,-3.300000000000068,0.0,-5.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
64411,MelbourneAirport,10.5,15.4,0.0,6.0,0.5,N,72.0,N,W,43.0,19.0,79.0,61.0,998.1,997.5,7.0,7.0,12.6,14.5,No,No,1.0,Aug,4.9,-0.6000000000000227,0.0,-24.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
64412,MelbourneAirport,5.0,15.1,1.0,1.6,6.6,W,59.0,W,WNW,28.0,37.0,58.0,40.0,1012.3,1012.3,1.0,4.0,9.0,14.7,No,No,0.2,Aug,10.1,0.0,3.0,9.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,-1.0
64413,MelbourneAirport,7.5,16.9,0.2,2.8,3.6,WNW,56.0,WNW,W,30.0,30.0,56.0,66.0,1014.8,1014.2,7.0,7.0,12.8,14.1,No,No,0.6,Aug,9.399999999999999,-0.599999999999909,0.0,0.0,0.38268343236509,-0.9238795325112866,0.38268343236509,-0.9238795325112866,0.38268343236509,-0.9238795325112866,0.38268343236509,-0.9238795325112866
64414,MelbourneAirport,4.4,15.3,0.6,2.2,8.3,WNW,39.0,NNW,N,15.0,19.0,52.0,34.0,1022.0,1020.8,3.0,7.0,11.3,14.8,No,No,0.2,Sep,10.9,-1.2000000000000455,4.0,4.0,0.9238795325112868,-0.38268343236508956,0.9238795325112868,-0.38268343236508956,0.9238795325112868,-0.38268343236508956,0.9238795325112868,-0.38268343236508956
64415,MelbourneAirport,6.7,18.0,0.2,5.8,10.8,N,69.0,N,N,41.0,33.0,51.0,38.0,1021.2,1017.6,1.0,1.0,11.6,17.6,No,No,0.0,Sep,11.3,-3.6000000000000227,0.0,-8.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
64416,MelbourneAirport,9.0,22.1,0.0,7.2,8.8,N,72.0,N,NNW,43.0,50.0,41.0,45.0,1011.1,1008.7,1.0,7.0,15.5,17.8,No,No,0.4,Sep,13.100000000000001,-2.3999999999999773,6.0,7.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
